Date,SPY,EFA,EEM,IEF,TLT,LQD,HYG,GLD,DBC,VNQ,SHY
2022-04-14,414.26910400390625,63.71790313720703,40.11711883544922,90.43172454833984,103.3386001586914,96.9223861694336,63.008182525634766,184.0399932861328,24.450876235961914,92.44014739990234,72.75934600830078
2022-04-18,414.43951416015625,63.3463249206543,39.9810676574707,90.16946411132812,102.82510375976562,96.18315124511719,62.90612030029297,184.61000061035156,24.729320526123047,92.06611633300781,72.75934600830078
2022-04-19,421.129638671875,63.647132873535156,39.781524658203125,89.57494354248047,102.05487823486328,95.41873168945312,62.85115432739258,181.82000732421875,24.0941219329834,94.0723648071289,72.59313201904297
2022-04-20,420.8173828125,64.0718002319336,39.54570770263672,90.27433776855469,104.10879516601562,96.40998840332031,63.047428131103516,182.7100067138672,24.120223999023438,95.63654327392578,72.63690948486328
2022-04-21,414.524658203125,63.381710052490234,38.7838134765625,89.77603149414062,103.3386001586914,95.38512420654297,62.615562438964844,182.05999755859375,24.085418701171875,94.97347259521484,72.51443481445312
2022-04-22,403.1504821777344,62.34659194946289,38.439151763916016,89.81976318359375,102.68817138671875,95.27595520019531,62.238643646240234,180.2899932861328,23.62424659729004,93.30725860595703,72.49690246582031
2022-04-25,405.48779296875,62.045780181884766,38.1579704284668,90.396728515625,103.7151107788086,96.33435821533203,62.7647705078125,177.0500030517578,23.450218200683594,93.0692367553711,72.61065673828125
2022-04-26,393.7444763183594,60.311710357666016,37.32352066040039,91.00000762939453,104.75923156738281,96.28398132324219,62.395694732666016,177.32000732421875,23.77216911315918,91.5390625,72.7418212890625
2022-04-27,394.8516540527344,60.58599090576172,37.75889205932617,90.492919921875,103.41558837890625,95.35997009277344,62.08945083618164,175.97999572753906,23.9374942779541,90.93549346923828,72.70684051513672
2022-04-28,404.8253479003906,61.44416046142578,38.3031005859375,90.36175537109375,103.56964874267578,95.6455307006836,62.4349479675293,176.92999267578125,24.13762664794922,92.61018371582031,72.65437316894531
2022-04-29,389.86480712890625,60.727535247802734,38.439151763916016,89.88094329833984,102.22602081298828,94.58709716796875,61.6653938293457,176.91000366210938,23.954898834228516,88.35968017578125,72.51443481445312
2022-05-02,392.2115478515625,60.57713317871094,38.38472366333008,89.2113265991211,100.4540786743164,94.02641296386719,61.66935348510742,173.6300048828125,24.320356369018555,86.22591400146484,72.50919342041016
